consumer_id,group,amount,purchase,redeem,pageviews,visit,discount
3796,T1L,0,0,0,0,0,0
3797,T1L,0,0,0,5,1,0
3798,T1L,0,0,0,0,0,0
3799,T1L,0,0,0,0,0,0
3800,T1L,0,0,0,8,1,0
3801,T1L,0,0,0,8,1,0
3802,T1L,0,0,0,0,0,0
3803,T1L,0,0,0,13,1,0
3804,T1L,0,0,0,8,1,0
3805,T1L,0,0,0,0,0,0
3806,T1L,0,0,0,0,0,0
3807,T1L,0,0,0,0,0,0
3808,T1L,0,0,0,8,1,0
3809,T1L,0,0,0,0,0,0
3810,T1L,0,0,0,0,0,0
3811,T1L,0,0,0,7,1,0
3812,T1L,0,0,0,0,0,0
3813,T1L,0,0,0,0,0,0
3814,T1L,0,0,0,0,0,0
3815,T1L,0,0,0,10,1,0
3816,T1L,0,0,0,0,0,0
3817,T1L,0,0,0,11,1,0
3818,T1L,0,0,0,0,0,0
3819,T1L,0,0,0,0,0,0
3820,T1L,0,0,0,0,0,0
3821,T1L,0,0,0,0,0,0
3822,T1L,27.4798495,1,0,9,1,0.413111545
3823,T1L,0,0,0,0,0,0
3824,T1L,0,0,0,12,1,0
3825,T1L,0,0,0,0,0,0
3826,T1L,0,0,0,7,1,0
3827,T1L,0,0,0,17,1,0
3828,T1L,0,0,0,0,0,0
3829,T1L,0,0,0,0,0,0
3830,T1L,0,0,0,0,0,0
3831,T1L,0,0,0,0,0,0
3832,T1L,0,0,0,0,0,0
3833,T1L,0,0,0,8,1,0
3834,T1L,0,0,0,9,1,0
3835,T1L,0,0,0,0,0,0
3836,T1L,0,0,0,12,1,0
3837,T1L,0,0,0,5,1,0
3838,T1L,0,0,0,0,0,0
3839,T1L,0,0,0,8,1,0
3840,T1L,0,0,0,0,0,0
3841,T1L,0,0,0,0,0,0
3842,T1L,0,0,0,0,0,0
3843,T1L,0,0,0,0,0,0
3844,T1L,0,0,0,0,0,0
3845,T1L,0,0,0,0,0,0
3846,T1L,0,0,0,13,1,0
3847,T1L,0,0,0,0,0,0
3848,T1L,0,0,0,0,0,0
3849,T1L,0,0,0,0,0,0
3850,T1L,0,0,0,0,0,0
3851,T1L,0,0,0,0,0,0
3852,T1L,0,0,0,0,0,0
3853,T1L,0,0,0,8,1,0
3854,T1L,0,0,0,7,1,0
3855,T1L,0,0,0,0,0,0
3856,T1L,0,0,0,0,0,0
3857,T1L,0,0,0,0,0,0
3858,T1L,0,0,0,0,0,0
3859,T1L,0,0,0,11,1,0
3860,T1L,0,0,0,7,1,0
3861,T1L,0,0,0,0,0,0
3862,T1L,0,0,0,0,0,0
3863,T1L,23.02278908,1,0,5,1,0.383353873
3864,T1L,0,0,0,0,0,0
3865,T1L,0,0,0,10,1,0
3866,T1L,0,0,0,0,0,0
3867,T1L,0,0,0,0,0,0
3868,T1L,0,0,0,0,0,0
3869,T1L,0,0,0,0,0,0
3870,T1L,0,0,0,0,0,0
3871,T1L,0,0,0,0,0,0
3872,T1L,0,0,0,8,1,0
3873,T1L,0,0,0,0,0,0
3874,T1L,0,0,0,0,0,0
3875,T1L,0,0,0,0,0,0
3876,T1L,0,0,0,0,0,0
3877,T1L,0,0,0,9,1,0
3878,T1L,0,0,0,0,0,0
3879,T1L,0,0,0,0,0,0
3880,T1L,0,0,0,0,0,0
3881,T1L,0,0,0,5,1,0
3882,T1L,0,0,0,0,0,0
3883,T1L,0,0,0,0,0,0
3884,T1L,0,0,0,0,0,0
3885,T1L,0,0,0,0,0,0
3886,T1L,0,0,0,15,1,0
3887,T1L,0,0,0,0,0,0
3888,T1L,0,0,0,14,1,0
3889,T1L,0,0,0,0,0,0
3890,T1L,0,0,0,5,1,0
3891,T1L,0,0,0,0,0,0
3892,T1L,0,0,0,0,0,0
3893,T1L,0,0,0,8,1,0
3894,T1L,0,0,0,8,1,0
3895,T1L,0,0,0,0,0,0
3896,T1L,0,0,0,0,0,0
3897,T1L,0,0,0,11,1,0
3898,T1L,0,0,0,0,0,0
3899,T1L,0,0,0,0,0,0
3900,T1L,0,0,0,0,0,0
3901,T1L,0,0,0,0,0,0
3902,T1L,0,0,0,0,0,0
3903,T1L,0,0,0,0,0,0
3904,T1L,0,0,0,0,0,0
3905,T1L,0,0,0,0,0,0
3906,T1L,0,0,0,14,1,0
3907,T1L,0,0,0,0,0,0
3908,T1L,0,0,0,0,0,0
3909,T1L,0,0,0,0,0,0
3910,T1L,0,0,0,0,0,0
3911,T1L,0,0,0,9,1,0
3912,T1L,0,0,0,0,0,0
3913,T1L,0,0,0,0,0,0
3914,T1L,0,0,0,0,0,0
3915,T1L,0,0,0,16,1,0
3916,T1L,0,0,0,0,0,0
3917,T1L,0,0,0,5,1,0
3918,T1L,0,0,0,12,1,0
3919,T1L,0,0,0,0,0,0
3920,T1L,0,0,0,10,1,0
3921,T1L,0,0,0,0,0,0
3922,T1L,0,0,0,5,1,0
3923,T1L,0,0,0,0,0,0
3924,T1L,0,0,0,0,0,0
3925,T1L,0,0,0,12,1,0
3926,T1L,0,0,0,0,0,0
3927,T1L,0,0,0,0,0,0
3928,T1L,26.5950789,1,0,10,1,0.34937247
3929,T1L,0,0,0,0,0,0
3930,T1L,0,0,0,0,0,0
3931,T1L,0,0,0,10,1,0
3932,T1L,0,0,0,7,1,0
3933,T1L,0,0,0,7,1,0
3934,T1L,0,0,0,11,1,0
3935,T1L,0,0,0,19,1,0
3936,T1L,0,0,0,0,0,0
3937,T1L,0,0,0,11,1,0
3938,T1L,0,0,0,0,0,0
3939,T1L,0,0,0,0,0,0
3940,T1L,0,0,0,0,0,0
3941,T1L,0,0,0,12,1,0
3942,T1L,0,0,0,10,1,0
3943,T1L,0,0,0,0,0,0
3944,T1L,0,0,0,11,1,0
3945,T1L,0,0,0,9,1,0
3946,T1L,0,0,0,0,0,0
3947,T1L,0,0,0,10,1,0
3948,T1L,0,0,0,8,1,0
3949,T1L,0,0,0,0,0,0
3950,T1L,0,0,0,9,1,0
3951,T1L,0,0,0,0,0,0
3952,T1L,0,0,0,0,0,0
3953,T1L,0,0,0,0,0,0
3954,T1L,0,0,0,9,1,0
3955,T1L,0,0,0,0,0,0
3956,T1L,0,0,0,0,0,0
3957,T1L,0,0,0,0,0,0
3958,T1L,0,0,0,0,0,0
3959,T1L,0,0,0,0,0,0
3960,T1L,0,0,0,15,1,0
3961,T1L,0,0,0,0,0,0
3962,T1L,0,0,0,0,0,0
3963,T1L,0,0,0,0,0,0
3964,T1L,0,0,0,0,0,0
3965,T1L,0,0,0,0,0,0
3966,T1L,0,0,0,0,0,0
3967,T1L,0,0,0,13,1,0
3968,T1L,0,0,0,0,0,0
3969,T1L,0,0,0,0,0,0
3970,T1L,0,0,0,0,0,0
3971,T1L,0,0,0,0,0,0
3972,T1L,0,0,0,0,0,0
3973,T1L,0,0,0,0,0,0
3974,T1L,0,0,0,0,0,0
3975,T1L,0,0,0,0,0,0
3976,T1L,0,0,0,0,0,0
3977,T1L,0,0,0,0,0,0
3978,T1L,0,0,0,0,0,0
3979,T1L,0,0,0,10,1,0
3980,T1L,0,0,0,0,0,0
3981,T1L,0,0,0,0,0,0
3982,T1L,0,0,0,12,1,0
3983,T1L,0,0,0,8,1,0
3984,T1L,0,0,0,0,0,0
3985,T1L,0,0,0,15,1,0
3986,T1L,0,0,0,0,0,0
3987,T1L,0,0,0,0,0,0
3988,T1L,0,0,0,7,1,0
3989,T1L,0,0,0,0,0,0
3990,T1L,0,0,0,0,0,0
3991,T1L,0,0,0,0,0,0
3992,T1L,0,0,0,0,0,0
3993,T1L,0,0,0,0,0,0
3994,T1L,0,0,0,8,1,0
3995,T1L,0,0,0,0,0,0
3996,T1L,0,0,0,8,1,0
3997,T1L,0,0,0,0,0,0
3998,T1L,0,0,0,0,0,0
3999,T1L,0,0,0,0,0,0
4000,T1L,0,0,0,0,0,0
4001,T1L,0,0,0,14,1,0
4002,T1L,0,0,0,0,0,0
4003,T1L,0,0,0,0,0,0
4004,T1L,0,0,0,0,0,0
4005,T1L,0,0,0,11,1,0
4006,T1L,0,0,0,0,0,0
4007,T1L,0,0,0,0,0,0
4008,T1L,0,0,0,0,0,0
4009,T1L,0,0,0,0,0,0
4010,T1L,0,0,0,0,0,0
4011,T1L,0,0,0,0,0,0
4012,T1L,0,0,0,0,0,0
4013,T1L,0,0,0,0,0,0
4014,T1L,0,0,0,0,0,0
4015,T1L,0,0,0,0,0,0
4016,T1L,0,0,0,0,0,0
4017,T1L,0,0,0,0,0,0
4018,T1L,0,0,0,0,0,0
4019,T1L,0,0,0,0,0,0
4020,T1L,0,0,0,0,0,0
4021,T1L,0,0,0,10,1,0
4022,T1L,0,0,0,12,1,0
4023,T1L,0,0,0,0,0,0
4024,T1L,0,0,0,0,0,0
4025,T1L,0,0,0,17,1,0
4026,T1L,0,0,0,0,0,0
4027,T1L,0,0,0,0,0,0
4028,T1L,0,0,0,0,0,0
4029,T1L,0,0,0,0,0,0
4030,T1L,0,0,0,14,1,0
4031,T1L,0,0,0,0,0,0
4032,T1L,0,0,0,0,0,0
4033,T1L,0,0,0,0,0,0
4034,T1L,0,0,0,0,0,0
4035,T1L,0,0,0,6,1,0
4036,T1L,0,0,0,0,0,0
4037,T1L,0,0,0,0,0,0
4038,T1L,0,0,0,0,0,0
4039,T1L,0,0,0,0,0,0
4040,T1L,0,0,0,11,1,0
4041,T1L,0,0,0,0,0,0
4042,T1L,0,0,0,0,0,0
4043,T1L,0,0,0,9,1,0
4044,T1L,0,0,0,0,0,0
4045,T1L,0,0,0,0,0,0
4046,T1L,0,0,0,0,0,0
4047,T1L,0,0,0,6,1,0
4048,T1L,0,0,0,11,1,0
4049,T1L,0,0,0,0,0,0
4050,T1L,0,0,0,0,0,0
4051,T1L,0,0,0,0,0,0
4052,T1L,0,0,0,0,0,0
4053,T1L,0,0,0,0,0,0
4054,T1L,0,0,0,0,0,0
4055,T1L,0,0,0,10,1,0
4056,T1L,0,0,0,9,1,0
4057,T1L,0,0,0,0,0,0
4058,T1L,0,0,0,0,0,0
4059,T1L,0,0,0,0,0,0
4060,T1L,0,0,0,0,0,0
4061,T1L,0,0,0,12,1,0
4062,T1L,0,0,0,12,1,0
4063,T1L,0,0,0,7,1,0
4064,T1L,0,0,0,11,1,0
4065,T1L,0,0,0,8,1,0
4066,T1L,0,0,0,0,0,0
4067,T1L,0,0,0,0,0,0
4068,T1L,0,0,0,0,0,0
4069,T1L,0,0,0,0,0,0
4070,T1L,0,0,0,0,0,0
4071,T1L,0,0,0,0,0,0
4072,T1L,0,0,0,6,1,0
4073,T1L,0,0,0,11,1,0
4074,T1L,0,0,0,7,1,0
4075,T1L,0,0,0,0,0,0
4076,T1L,0,0,0,0,0,0
4077,T1L,0,0,0,12,1,0
4078,T1L,35.2907133,1,0,10,1,0.318754225
4079,T1L,0,0,0,0,0,0
4080,T1L,0,0,0,0,0,0
4081,T1L,0,0,0,0,0,0
4082,T1L,0,0,0,0,0,0
4083,T1L,0,0,0,0,0,0
4084,T1L,0,0,0,0,0,0
4085,T1L,0,0,0,0,0,0
4086,T1L,0,0,0,0,0,0
4087,T1L,0,0,0,0,0,0
4088,T1L,0,0,0,0,0,0
4089,T1L,0,0,0,11,1,0
4090,T1L,0,0,0,10,1,0
4091,T1L,0,0,0,9,1,0
4092,T1L,0,0,0,0,0,0
4093,T1L,0,0,0,0,0,0
4094,T1L,0,0,0,0,0,0
4095,T1L,0,0,0,6,1,0
4096,T1L,0,0,0,0,0,0
4097,T1L,0,0,0,10,1,0
4098,T1L,0,0,0,0,0,0
4099,T1L,0,0,0,12,1,0
4100,T1L,0,0,0,0,0,0
4101,T1L,0,0,0,10,1,0
4102,T1L,0,0,0,0,0,0
4103,T1L,0,0,0,8,1,0
4104,T1L,0,0,0,0,0,0
4105,T1L,0,0,0,0,0,0
4106,T1L,0,0,0,10,1,0
4107,T1L,0,0,0,0,0,0
4108,T1L,27.71671939,1,0,15,1,0.365361196
4109,T1L,0,0,0,0,0,0
4110,T1L,0,0,0,0,0,0
4111,T1L,0,0,0,0,0,0
4112,T1L,0,0,0,11,1,0
4113,T1L,0,0,0,0,0,0
4114,T1L,0,0,0,0,0,0
4115,T1L,0,0,0,6,1,0
4116,T1L,30.94312626,1,0,12,1,0.295764206
4117,T1L,0,0,0,12,1,0
4118,T1L,0,0,0,0,0,0
4119,T1L,0,0,0,0,0,0
4120,T1L,0,0,0,0,0,0
4121,T1L,0,0,0,9,1,0
4122,T1L,0,0,0,10,1,0
4123,T1L,0,0,0,0,0,0
4124,T1L,34.17092666,1,0,6,1,0.286137939
4125,T1L,0,0,0,0,0,0
4126,T1L,0,0,0,11,1,0
4127,T1L,0,0,0,0,0,0
4128,T1L,0,0,0,0,0,0
4129,T1L,31.26688526,1,0,9,1,0.337557939
4130,T1L,0,0,0,0,0,0
4131,T1L,0,0,0,19,1,0
4132,T1L,0,0,0,0,0,0
4133,T1L,0,0,0,0,0,0
4134,T1L,0,0,0,0,0,0
4135,T1L,0,0,0,0,0,0
4136,T1L,0,0,0,10,1,0
4137,T1L,0,0,0,0,0,0
4138,T1L,0,0,0,7,1,0
4139,T1L,0,0,0,8,1,0
4140,T1L,0,0,0,0,0,0
4141,T1L,0,0,0,12,1,0
4142,T1L,0,0,0,0,0,0
4143,T1L,0,0,0,0,0,0
4144,T1L,0,0,0,0,0,0
4145,T1L,0,0,0,0,0,0
4146,T1L,0,0,0,11,1,0
4147,T1L,0,0,0,0,0,0
4148,T1L,0,0,0,0,0,0
4149,T1L,0,0,0,9,1,0
4150,T1L,0,0,0,12,1,0
4151,T1L,0,0,0,0,0,0
4152,T1L,0,0,0,0,0,0
4153,T1L,0,0,0,0,0,0
4154,T1L,0,0,0,0,0,0
4155,T1L,0,0,0,0,0,0
4156,T1L,0,0,0,0,0,0
4157,T1L,0,0,0,0,0,0
4158,T1L,0,0,0,0,0,0
4159,T1L,0,0,0,0,0,0
4160,T1L,0,0,0,0,0,0
4161,T1L,0,0,0,0,0,0
4162,T1L,0,0,0,0,0,0
4163,T1L,0,0,0,0,0,0
4164,T1L,0,0,0,0,0,0
4165,T1L,0,0,0,7,1,0
4166,T1L,0,0,0,0,0,0
4167,T1L,0,0,0,10,1,0
4168,T1L,0,0,0,0,0,0
4169,T1L,0,0,0,0,0,0
4170,T1L,0,0,0,5,1,0
4171,T1L,0,0,0,0,0,0
4172,T1L,0,0,0,0,0,0
4173,T1L,0,0,0,0,0,0
4174,T1L,0,0,0,0,0,0
4175,T1L,0,0,0,0,0,0
4176,T1L,0,0,0,10,1,0
4177,T1L,0,0,0,0,0,0
4178,T1L,0,0,0,7,1,0
4179,T1L,0,0,0,15,1,0
4180,T1L,0,0,0,8,1,0
4181,T1L,0,0,0,13,1,0
4182,T1L,0,0,0,8,1,0
4183,T1L,0,0,0,0,0,0
4184,T1L,0,0,0,13,1,0
4185,T1L,0,0,0,0,0,0
4186,T1L,0,0,0,15,1,0
4187,T1L,0,0,0,0,0,0
4188,T1L,0,0,0,9,1,0
4189,T1L,0,0,0,0,0,0
4190,T1L,0,0,0,0,0,0
4191,T1L,0,0,0,0,0,0
4192,T1L,0,0,0,0,0,0
4193,T1L,0,0,0,0,0,0
4194,T1L,0,0,0,0,0,0
4195,T1L,0,0,0,8,1,0
4196,T1L,0,0,0,0,0,0
4197,T1L,0,0,0,0,0,0
4198,T1L,0,0,0,0,0,0
4199,T1L,0,0,0,0,0,0
4200,T1L,0,0,0,0,0,0
4201,T1L,0,0,0,0,0,0
4202,T1L,0,0,0,15,1,0
4203,T1L,0,0,0,0,0,0
4204,T1L,0,0,0,0,0,0
4205,T1L,0,0,0,11,1,0
4206,T1L,0,0,0,0,0,0
4207,T1L,0,0,0,14,1,0
4208,T1L,0,0,0,0,0,0
4209,T1L,0,0,0,0,0,0
4210,T1L,0,0,0,11,1,0
4211,T1L,0,0,0,9,1,0
4212,T1L,0,0,0,0,0,0
4213,T1L,0,0,0,0,0,0
4214,T1L,0,0,0,0,0,0
4215,T1L,0,0,0,0,0,0
4216,T1L,0,0,0,0,0,0
4217,T1L,0,0,0,0,0,0
4218,T1L,0,0,0,0,0,0
4219,T1L,0,0,0,0,0,0
4220,T1L,0,0,0,0,0,0
4221,T1L,0,0,0,0,0,0
4222,T1L,0,0,0,0,0,0
4223,T1L,0,0,0,0,0,0
4224,T1L,0,0,0,0,0,0
4225,T1L,0,0,0,0,0,0
4226,T1L,0,0,0,5,1,0
4227,T1L,23.78526402,1,1,14,1,0.227381516
4228,T1L,0,0,0,0,0,0
4229,T1L,0,0,0,0,0,0
4230,T1L,0,0,0,0,0,0
4231,T1L,0,0,0,0,0,0
4232,T1L,0,0,0,9,1,0
4233,T1L,0,0,0,0,0,0
4234,T1L,0,0,0,0,0,0
4235,T1L,0,0,0,12,1,0
4236,T1L,0,0,0,11,1,0
4237,T1L,0,0,0,0,0,0
4238,T1L,0,0,0,0,0,0
4239,T1L,0,0,0,0,0,0
4240,T1L,0,0,0,0,0,0
4241,T1L,0,0,0,0,0,0
4242,T1L,0,0,0,0,0,0
4243,T1L,0,0,0,0,0,0
4244,T1L,0,0,0,0,0,0
4245,T1L,0,0,0,0,0,0
4246,T1L,29.27948946,1,0,8,1,0.36024667
4247,T1L,0,0,0,0,0,0
4248,T1L,0,0,0,6,1,0
4249,T1L,35.24472093,1,0,12,1,0.308298381
4250,T1L,0,0,0,0,0,0
4251,T1L,0,0,0,0,0,0
4252,T1L,0,0,0,0,0,0
4253,T1L,0,0,0,0,0,0
4254,T1L,0,0,0,0,0,0
4255,T1L,0,0,0,0,0,0
4256,T1L,0,0,0,0,0,0
4257,T1L,0,0,0,0,0,0
4258,T1L,0,0,0,0,0,0
4259,T1L,0,0,0,12,1,0
4260,T1L,0,0,0,0,0,0
4261,T1L,0,0,0,10,1,0
4262,T1L,0,0,0,0,0,0
4263,T1L,39.83860975,1,0,13,1,0.315024007
4264,T1L,0,0,0,10,1,0
4265,T1L,0,0,0,0,0,0
4266,T1L,0,0,0,6,1,0
4267,T1L,0,0,0,13,1,0
4268,T1L,0,0,0,0,0,0
4269,T1L,0,0,0,0,0,0
4270,T1L,0,0,0,0,0,0
4271,T1L,0,0,0,0,0,0
4272,T1L,0,0,0,0,0,0
4273,T1L,0,0,0,0,0,0
4274,T1L,0,0,0,0,0,0
4275,T1L,0,0,0,0,0,0
4276,T1L,0,0,0,0,0,0
4277,T1L,0,0,0,0,0,0
4278,T1L,0,0,0,0,0,0
4279,T1L,0,0,0,0,0,0
4280,T1L,0,0,0,0,0,0
4281,T1L,0,0,0,11,1,0
4282,T1L,0,0,0,17,1,0
4283,T1L,0,0,0,0,0,0
4284,T1L,0,0,0,0,0,0
4285,T1L,0,0,0,0,0,0
4286,T1L,0,0,0,8,1,0
4287,T1L,0,0,0,14,1,0
4288,T1L,0,0,0,4,1,0
4289,T1L,0,0,0,11,1,0
4290,T1L,0,0,0,0,0,0
4291,T1L,0,0,0,8,1,0
4292,T1L,0,0,0,11,1,0
4293,T1L,0,0,0,7,1,0
4294,T1L,0,0,0,12,1,0
4295,T1L,0,0,0,0,0,0
4296,T1L,0,0,0,0,0,0
4297,T1L,0,0,0,0,0,0
4298,T1L,0,0,0,9,1,0
4299,T1L,0,0,0,0,0,0
4300,T1L,0,0,0,0,0,0
4301,T1L,0,0,0,0,0,0
4302,T1L,0,0,0,0,0,0
4303,T1L,0,0,0,11,1,0
4304,T1L,0,0,0,8,1,0
4305,T1L,0,0,0,0,0,0
4306,T1L,0,0,0,5,1,0
4307,T1L,0,0,0,0,0,0
4308,T1L,0,0,0,0,0,0
4309,T1L,0,0,0,0,0,0
4310,T1L,0,0,0,0,0,0
4311,T1L,0,0,0,7,1,0
4312,T1L,0,0,0,0,0,0
4313,T1L,0,0,0,0,0,0
4314,T1L,0,0,0,0,0,0
4315,T1L,0,0,0,0,0,0
4316,T1L,0,0,0,8,1,0
4317,T1L,0,0,0,0,0,0
4318,T1L,0,0,0,0,0,0
4319,T1L,0,0,0,8,1,0
4320,T1L,0,0,0,0,0,0
4321,T1L,0,0,0,0,0,0
4322,T1L,0,0,0,0,0,0
4323,T1L,0,0,0,7,1,0
4324,T1L,0,0,0,0,0,0
4325,T1L,0,0,0,13,1,0
4326,T1L,0,0,0,9,1,0
4327,T1L,0,0,0,0,0,0
4328,T1L,0,0,0,0,0,0
4329,T1L,0,0,0,0,0,0
4330,T1L,0,0,0,0,0,0
4331,T1L,0,0,0,15,1,0
4332,T1L,0,0,0,8,1,0
4333,T1L,0,0,0,0,0,0
4334,T1L,0,0,0,0,0,0
4335,T1L,0,0,0,0,0,0
4336,T1L,0,0,0,0,0,0
4337,T1L,0,0,0,0,0,0
4338,T1L,0,0,0,0,0,0
4339,T1L,0,0,0,12,1,0
4340,T1L,0,0,0,0,0,0
4341,T1L,0,0,0,0,0,0
4342,T1L,0,0,0,0,0,0
4343,T1L,0,0,0,0,0,0
4344,T1L,0,0,0,0,0,0
4345,T1L,0,0,0,0,0,0
4346,T1L,0,0,0,0,0,0
4347,T1L,0,0,0,10,1,0
4348,T1L,0,0,0,0,0,0
4349,T1L,32.49929348,1,1,12,1,0.17721836
4350,T1L,0,0,0,0,0,0
4351,T1L,0,0,0,11,1,0
4352,T1L,0,0,0,0,0,0
4353,T1L,0,0,0,0,0,0
4354,T1L,0,0,0,0,0,0
4355,T1L,0,0,0,0,0,0
4356,T1L,0,0,0,9,1,0
4357,T1L,0,0,0,0,0,0
4358,T1L,0,0,0,0,0,0
4359,T1L,0,0,0,9,1,0
4360,T1L,0,0,0,0,0,0
4361,T1L,0,0,0,0,0,0
4362,T1L,0,0,0,12,1,0
4363,T1L,0,0,0,0,0,0
4364,T1L,0,0,0,0,0,0
4365,T1L,0,0,0,0,0,0
4366,T1L,0,0,0,0,0,0
4367,T1L,0,0,0,0,0,0
4368,T1L,0,0,0,0,0,0
4369,T1L,0,0,0,15,1,0
4370,T1L,0,0,0,0,0,0
4371,T1L,0,0,0,0,0,0
4372,T1L,0,0,0,11,1,0
4373,T1L,0,0,0,0,0,0
4374,T1L,0,0,0,13,1,0
4375,T1L,0,0,0,12,1,0
4376,T1L,0,0,0,10,1,0
4377,T1L,0,0,0,0,0,0
4378,T1L,0,0,0,0,0,0
4379,T1L,0,0,0,0,0,0
4380,T1L,0,0,0,0,0,0
4381,T1L,0,0,0,10,1,0
4382,T1L,0,0,0,0,0,0
4383,T1L,0,0,0,12,1,0
4384,T1L,0,0,0,0,0,0
4385,T1L,0,0,0,0,0,0
4386,T1L,0,0,0,3,1,0
4387,T1L,0,0,0,8,1,0
4388,T1L,0,0,0,13,1,0
4389,T1L,0,0,0,19,1,0
4390,T1L,0,0,0,0,0,0
4391,T1L,0,0,0,0,0,0
4392,T1L,25.16460654,1,0,8,1,0.372436219
4393,T1L,0,0,0,12,1,0
4394,T1L,0,0,0,9,1,0
4395,T1L,0,0,0,0,0,0
4396,T1L,0,0,0,0,0,0
4397,T1L,0,0,0,6,1,0
4398,T1L,0,0,0,0,0,0
4399,T1L,0,0,0,9,1,0
4400,T1L,0,0,0,0,0,0
4401,T1L,0,0,0,5,1,0
4402,T1L,0,0,0,0,0,0
4403,T1L,0,0,0,0,0,0
4404,T1L,0,0,0,0,0,0
4405,T1L,0,0,0,0,0,0
4406,T1L,0,0,0,9,1,0
4407,T1L,0,0,0,0,0,0
4408,T1L,0,0,0,0,0,0
4409,T1L,0,0,0,0,0,0
4410,T1L,0,0,0,0,0,0
4411,T1L,0,0,0,0,0,0
4412,T1L,0,0,0,0,0,0
4413,T1L,0,0,0,9,1,0
4414,T1L,0,0,0,9,1,0
4415,T1L,0,0,0,0,0,0
4416,T1L,0,0,0,9,1,0
4417,T1L,0,0,0,0,0,0
4418,T1L,0,0,0,0,0,0
4419,T1L,0,0,0,9,1,0
4420,T1L,0,0,0,0,0,0
4421,T1L,0,0,0,10,1,0
4422,T1L,0,0,0,0,0,0
4423,T1L,0,0,0,5,1,0
4424,T1L,0,0,0,0,0,0
4425,T1L,0,0,0,0,0,0
4426,T1L,0,0,0,0,0,0
4427,T1L,0,0,0,11,1,0
4428,T1L,0,0,0,0,0,0
4429,T1L,0,0,0,0,0,0
4430,T1L,0,0,0,9,1,0
4431,T1L,0,0,0,0,0,0
4432,T1L,0,0,0,0,0,0
4433,T1L,0,0,0,0,0,0
4434,T1L,22.2397779,1,0,16,1,0.213114567
4435,T1L,0,0,0,0,0,0
4436,T1L,0,0,0,0,0,0
4437,T1L,0,0,0,15,1,0
4438,T1L,0,0,0,0,0,0
4439,T1L,0,0,0,7,1,0
4440,T1L,0,0,0,11,1,0
4441,T1L,0,0,0,0,0,0
4442,T1L,0,0,0,11,1,0
4443,T1L,0,0,0,0,0,0
4444,T1L,0,0,0,8,1,0
4445,T1L,0,0,0,0,0,0
4446,T1L,0,0,0,0,0,0
4447,T1L,0,0,0,0,0,0
4448,T1L,0,0,0,0,0,0
4449,T1L,0,0,0,10,1,0
4450,T1L,0,0,0,0,0,0
4451,T1L,0,0,0,6,1,0
4452,T1L,0,0,0,5,1,0
4453,T1L,0,0,0,0,0,0
4454,T1L,0,0,0,13,1,0
4455,T1L,0,0,0,0,0,0
4456,T1L,0,0,0,13,1,0
4457,T1L,0,0,0,0,0,0
4458,T1L,0,0,0,0,0,0
4459,T1L,0,0,0,0,0,0
4460,T1L,0,0,0,0,0,0
4461,T1L,0,0,0,0,0,0
4462,T1L,0,0,0,0,0,0
4463,T1L,0,0,0,0,0,0
4464,T1L,0,0,0,0,0,0
4465,T1L,0,0,0,0,0,0
4466,T1L,0,0,0,0,0,0
4467,T1L,0,0,0,0,0,0
4468,T1L,0,0,0,6,1,0
4469,T1L,0,0,0,0,0,0
4470,T1L,0,0,0,0,0,0
4471,T1L,33.38574456,1,0,13,1,0.320553359
4472,T1L,0,0,0,12,1,0
4473,T1L,0,0,0,0,0,0
4474,T1L,0,0,0,0,0,0
4475,T1L,0,0,0,0,0,0
4476,T1L,0,0,0,0,0,0
4477,T1L,0,0,0,7,1,0
4478,T1L,0,0,0,0,0,0
4479,T1L,0,0,0,0,0,0
4480,T1L,0,0,0,7,1,0
4481,T1L,0,0,0,0,0,0
4482,T1L,0,0,0,0,0,0
4483,T1L,0,0,0,0,0,0
4484,T1L,0,0,0,0,0,0
4485,T1L,0,0,0,0,0,0
4486,T1L,0,0,0,8,1,0
4487,T1L,0,0,0,0,0,0
4488,T1L,0,0,0,0,0,0
4489,T1L,0,0,0,0,0,0
4490,T1L,0,0,0,0,0,0
4491,T1L,0,0,0,0,0,0
4492,T1L,0,0,0,0,0,0
4493,T1L,0,0,0,0,0,0
4494,T1L,0,0,0,0,0,0
4495,T1L,0,0,0,0,0,0
4496,T1L,0,0,0,9,1,0
4497,T1L,0,0,0,9,1,0
4498,T1L,0,0,0,6,1,0
4499,T1L,0,0,0,8,1,0
4500,T1L,0,0,0,0,0,0
4501,T1L,0,0,0,0,0,0
4502,T1L,0,0,0,0,0,0
4503,T1L,0,0,0,9,1,0
4504,T1L,0,0,0,0,0,0
4505,T1L,0,0,0,0,0,0
4506,T1L,0,0,0,0,0,0
4507,T1L,0,0,0,0,0,0
4508,T1L,0,0,0,7,1,0
4509,T1L,0,0,0,0,0,0
4510,T1L,0,0,0,6,1,0
4511,T1L,0,0,0,0,0,0
4512,T1L,0,0,0,5,1,0
4513,T1L,0,0,0,0,0,0
4514,T1L,0,0,0,0,0,0
4515,T1L,0,0,0,9,1,0
4516,T1L,0,0,0,0,0,0
4517,T1L,0,0,0,12,1,0
4518,T1L,0,0,0,0,0,0
4519,T1L,0,0,0,0,0,0
4520,T1L,0,0,0,8,1,0
4521,T1L,0,0,0,0,0,0
4522,T1L,0,0,0,8,1,0
4523,T1L,0,0,0,0,0,0
